customerID,gender,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn
8098-TDCBU,Female,42,No,Two year,Electronic check,25.25,1108.2,False,True,False,True,True,False,False,False,False,False,False,False,False
3551-GAEGL,Male,34,DSL,One year,Bank transfer (automatic),30.4,938.65,False,True,True,False,False,True,False,False,False,False,False,False,False
4785-NKHCX,Male,5,No,Month-to-month,Bank transfer (automatic),20.05,94.15,True,False,False,True,False,False,False,False,False,False,False,False,False
3196-NVXLZ,Female,25,Fiber optic,Month-to-month,Mailed check,84.6,2088.05,False,False,False,True,True,False,False,False,False,True,False,True,False
6275-YDUVO,Female,2,Fiber optic,Month-to-month,Mailed check,86.2,178.7,False,False,False,True,False,False,False,True,False,False,True,True,True
0036-IHMOT,Female,55,Fiber optic,One year,Bank transfer (automatic),103.7,5656.75,False,True,True,True,False,False,True,True,True,True,True,True,False
0115-TFERT,Male,21,Fiber optic,Month-to-month,Electronic check,111.2,2317.1,False,True,False,True,True,False,True,True,True,True,True,True,True
4178-EGMON,Male,70,Fiber optic,Two year,Credit card (automatic),88.0,5986.45,False,True,False,True,True,True,True,False,True,False,False,True,False
4220-TINQT,Female,61,Fiber optic,Month-to-month,Electronic check,106.35,6751.35,False,True,False,True,True,False,False,True,True,True,True,True,False
5318-YKDPV,Male,43,DSL,Two year,Credit card (automatic),79.15,3566.6,False,True,True,True,False,True,False,True,True,True,True,True,False
7975-TZMLR,Male,47,Fiber optic,One year,Electronic check,103.1,4889.3,False,False,False,True,True,False,True,True,False,True,True,True,False
0295-QVKPB,Male,5,DSL,Month-to-month,Credit card (automatic),63.95,318.1,False,False,False,True,False,False,False,True,True,True,False,True,False
4335-BSMJS,Female,62,No,Two year,Credit card (automatic),25.8,1563.95,False,False,False,True,True,False,False,False,False,False,False,True,False
2311-QYMUQ,Female,16,Fiber optic,Month-to-month,Credit card (automatic),89.45,1430.25,False,True,True,True,False,False,True,True,False,True,False,True,True
3643-AHCFP,Male,7,Fiber optic,Month-to-month,Bank transfer (automatic),95.6,644.35,True,True,False,True,True,False,False,False,False,True,True,True,True
9146-JRIOX,Female,14,No,Month-to-month,Mailed check,25.55,372.45,False,True,True,True,True,False,False,False,False,False,False,False,False
3104-OWCGK,Male,60,Fiber optic,One year,Electronic check,90.95,5453.4,False,True,True,True,False,False,True,True,False,True,False,False,True
5337-IIWKZ,Male,34,DSL,Month-to-month,Electronic check,44.85,1442.6,False,True,True,False,False,False,False,True,True,True,False,True,False
9101-BWFSS,Female,50,Fiber optic,One year,Electronic check,108.55,5610.7,False,True,False,True,True,True,True,False,True,True,True,False,True
9650-VBUOG,Male,38,No,Two year,Credit card (automatic),25.05,963.95,False,True,True,True,True,False,False,False,False,False,False,False,False
3487-EARAT,Female,70,DSL,One year,Credit card (automatic),74.1,5222.3,False,True,True,True,False,True,True,True,True,False,True,False,False
2672-TGEFF,Female,37,Fiber optic,Month-to-month,Electronic check,88.8,3340.55,False,True,True,True,True,False,True,False,False,True,False,True,False
9231-ZJYAM,Female,4,Fiber optic,Month-to-month,Electronic check,78.85,292.8,True,False,False,True,False,False,False,False,False,True,False,True,True
4250-WAROZ,Male,60,Fiber optic,Month-to-month,Electronic check,93.25,5774.55,True,True,True,True,True,True,True,False,False,False,True,True,False
8184-WMOFI,Male,62,DSL,One year,Credit card (automatic),71.4,4487.3,False,True,True,True,False,True,False,True,True,False,True,False,False
6982-SSHFK,Male,1,DSL,Month-to-month,Mailed check,44.4,44.4,False,False,False,True,False,False,False,False,False,False,False,False,True
6092-QZVPP,Male,36,DSL,Month-to-month,Credit card (automatic),79.2,2854.95,False,False,False,True,False,True,False,True,True,True,True,True,False
4625-LAMOB,Male,44,No,Two year,Credit card (automatic),20.4,905.55,False,False,False,True,False,False,False,False,False,False,False,False,False
0727-BMPLR,Female,55,Fiber optic,One year,Electronic check,100.0,5509.3,True,False,False,True,True,False,False,True,False,True,True,True,True
0392-BZIUW,Female,72,Fiber optic,Two year,Credit card (automatic),105.0,7589.8,False,True,False,True,True,True,False,True,False,True,True,True,False
1038-ZAGBI,Female,12,No,One year,Bank transfer (automatic),19.8,229.6,False,True,True,True,False,False,False,False,False,False,False,False,True
6549-NNDYT,Female,13,DSL,Month-to-month,Bank transfer (automatic),30.85,394.1,False,False,False,False,False,True,False,False,False,False,False,True,False
3027-ZTDHO,Male,1,Fiber optic,Month-to-month,Electronic check,89.9,89.9,False,False,False,True,False,False,False,False,False,True,True,True,True
0422-OHQHQ,Female,15,No,One year,Mailed check,20.55,295.95,False,True,True,True,False,False,False,False,False,False,False,False,False
6916-HIJSE,Female,65,DSL,Two year,Bank transfer (automatic),84.85,5459.2,False,False,False,True,False,True,True,True,True,True,True,True,False
2316-ESMLS,Female,12,DSL,One year,Credit card (automatic),33.15,444.75,False,True,True,False,False,True,False,False,True,False,False,False,False
9778-OGKQZ,Male,72,DSL,Two year,Credit card (automatic),92.0,6782.15,False,True,False,True,True,True,True,True,True,True,True,True,False
7408-OFWXJ,Female,72,DSL,Two year,Credit card (automatic),89.8,6510.45,False,True,True,True,True,True,True,True,True,True,True,False,False
6007-TCTST,Female,72,Fiber optic,Two year,Bank transfer (automatic),115.8,8476.5,False,True,True,True,True,True,True,True,True,True,True,True,False
2252-NKNSI,Male,52,DSL,Two year,Mailed check,85.15,4461.85,False,False,True,True,True,True,True,False,True,True,True,True,False
8713-IGZSO,Male,2,No,Month-to-month,Mailed check,24.85,62.0,False,False,False,True,True,False,False,False,False,False,False,False,False
7905-TVXTA,Female,5,DSL,Month-to-month,Electronic check,64.35,352.65,False,False,False,True,False,True,False,False,True,True,False,True,False
7695-PKLCZ,Female,68,No,Two year,Credit card (automatic),20.5,1424.9,False,False,False,True,False,False,False,False,False,False,False,False,False
2382-BCKQJ,Female,62,Fiber optic,One year,Electronic check,100.15,6413.65,False,False,True,True,True,False,False,True,False,True,True,True,True
8374-UULRV,Male,72,DSL,Two year,Credit card (automatic),86.05,6309.65,False,False,False,True,True,True,True,False,True,True,True,False,False
2207-NHRJK,Male,1,DSL,Month-to-month,Electronic check,50.8,50.8,False,False,False,True,False,False,True,False,False,False,False,False,True
3224-DFQNQ,Female,66,Fiber optic,One year,Electronic check,89.0,5898.6,False,True,False,True,True,True,True,False,True,False,False,False,False
5275-PMFUT,Male,72,DSL,Two year,Credit card (automatic),64.8,4719.75,False,True,True,False,False,True,True,True,True,True,True,True,False
4795-UXVCJ,Male,26,No,One year,Credit card (automatic),19.8,457.3,False,False,False,True,False,False,False,False,False,False,False,False,False
9777-IQHWP,Male,64,Fiber optic,Two year,Bank transfer (automatic),93.4,5822.3,False,True,True,True,True,True,False,True,False,False,True,False,False
0947-MUGVO,Male,20,Fiber optic,Month-to-month,Electronic check,73.65,1463.5,True,True,False,True,False,False,True,False,False,False,False,True,True
9944-HKVVB,Female,3,Fiber optic,Month-to-month,Electronic check,95.1,307.4,False,False,False,True,False,False,True,False,False,True,True,True,True
4124-MMETB,Male,22,Fiber optic,Month-to-month,Credit card (automatic),94.65,2104.55,False,False,False,True,True,False,False,False,False,True,True,True,True
3671-SHRSP,Male,4,Fiber optic,Month-to-month,Mailed check,80.6,319.15,False,True,False,True,False,False,False,True,True,False,False,True,True
0979-MOZQI,Male,62,DSL,Two year,Bank transfer (automatic),39.0,2337.45,False,True,False,False,False,False,False,False,True,True,False,True,False
2732-ISEZX,Female,5,No,Month-to-month,Mailed check,20.5,104.3,False,False,False,True,False,False,False,False,False,False,False,True,False
3313-QKNKB,Male,59,Fiber optic,One year,Electronic check,85.55,5084.65,False,True,False,True,True,False,False,False,False,False,True,False,True
0323-XWWTN,Male,3,No,Two year,Mailed check,26.4,121.25,False,False,True,True,True,False,False,False,False,False,False,True,False
1937-OTUKY,Female,72,Fiber optic,Two year,Bank transfer (automatic),98.2,7015.9,False,True,False,True,True,True,False,True,True,True,False,True,False
1573-LGXBA,Male,57,Fiber optic,One year,Credit card (automatic),97.55,5598.0,False,True,True,True,False,False,True,True,False,True,True,True,False
1764-VUUMT,Male,66,No,Two year,Credit card (automatic),19.95,1269.1,False,False,True,True,False,False,False,False,False,False,False,False,False
5073-WXOYN,Female,60,DSL,Month-to-month,Electronic check,50.8,3027.4,False,False,False,False,False,False,True,False,False,True,True,True,True
4713-ZBURT,Male,45,Fiber optic,Two year,Bank transfer (automatic),99.7,4634.35,False,False,True,True,True,False,False,True,False,True,True,False,False
3050-GBUSH,Female,3,DSL,Month-to-month,Credit card (automatic),34.8,113.95,False,False,False,False,False,False,False,False,False,True,False,True,False
0207-MDKNV,Female,15,Fiber optic,Month-to-month,Electronic check,105.1,1582.75,False,False,False,True,False,True,False,True,True,True,True,False,True
7876-AEHIG,Female,51,DSL,One year,Bank transfer (automatic),60.15,3077.0,False,False,True,False,False,True,False,True,True,True,True,False,False
7945-HLKEA,Female,60,DSL,One year,Electronic check,64.75,4039.5,False,False,False,True,True,True,False,True,True,False,False,False,False
9342-VNIMQ,Male,33,DSL,Month-to-month,Bank transfer (automatic),54.65,1665.2,False,False,False,True,True,False,True,False,False,False,False,True,False
9851-KIELU,Male,10,Fiber optic,Month-to-month,Electronic check,110.1,1043.3,False,False,False,True,False,True,True,True,True,True,True,True,True
3523-BRGUW,Male,26,No,One year,Credit card (automatic),19.3,504.2,True,False,False,True,False,False,False,False,False,False,False,False,False
3908-BLSYF,Female,6,Fiber optic,Month-to-month,Electronic check,83.9,497.55,False,False,False,True,False,False,False,True,False,False,True,False,True
3199-NPKCN,Female,67,Fiber optic,One year,Electronic check,111.25,7511.65,False,True,False,True,True,True,False,True,True,True,True,True,False
5170-PTRKA,Female,49,DSL,One year,Credit card (automatic),35.8,1782.0,False,True,True,False,False,True,False,False,True,False,False,True,False
4661-NJEUX,Male,1,No,Month-to-month,Mailed check,20.05,20.05,False,False,False,True,False,False,False,False,False,False,False,True,False
2123-AGEEN,Female,7,Fiber optic,Month-to-month,Electronic check,84.35,609.65,True,False,False,True,False,False,False,True,False,True,False,True,False
1258-YMZNM,Female,27,Fiber optic,One year,Bank transfer (automatic),110.5,2857.6,True,False,False,True,True,True,True,True,False,True,True,True,False
0048-LUMLS,Male,37,Fiber optic,One year,Credit card (automatic),91.2,3247.55,False,True,True,True,False,False,False,False,False,True,True,False,False
7549-MYGPK,Female,63,Fiber optic,Month-to-month,Electronic check,100.55,6215.35,False,True,True,True,True,True,True,True,False,True,False,True,True
5898-IGSLP,Male,31,Fiber optic,Month-to-month,Electronic check,89.3,2823.0,False,True,True,True,True,True,False,True,True,False,False,False,False
3804-RVTGV,Male,50,Fiber optic,Month-to-month,Bank transfer (automatic),103.85,5017.9,False,True,True,True,True,False,True,True,False,True,True,True,True
6259-WJQLC,Male,32,Fiber optic,Month-to-month,Credit card (automatic),81.1,2619.25,True,False,False,True,True,False,False,True,False,False,False,True,False
9227-LUNBG,Female,1,DSL,Month-to-month,Electronic check,24.6,24.6,False,False,False,False,False,False,False,False,False,False,False,False,True
7997-EASSD,Female,63,Fiber optic,One year,Credit card (automatic),81.2,4965.1,False,True,False,True,True,False,False,False,True,False,False,True,False
0730-KOAVE,Male,30,Fiber optic,Month-to-month,Credit card (automatic),94.3,2679.7,False,False,False,True,True,True,True,False,False,False,True,True,False
8975-SKGRX,Male,71,Fiber optic,Two year,Bank transfer (automatic),116.1,8310.55,False,True,False,True,True,True,True,True,True,True,True,True,False
0678-RLHVP,Female,53,Fiber optic,Two year,Electronic check,105.55,5682.25,False,False,False,True,True,False,True,True,False,True,True,False,False
4315-MURBD,Female,12,Fiber optic,Month-to-month,Bank transfer (automatic),98.9,1120.95,False,False,False,True,False,True,False,False,True,True,True,True,True
2267-FPIMA,Male,50,Fiber optic,Month-to-month,Credit card (automatic),94.4,4914.9,False,True,False,True,True,True,True,False,False,False,True,True,False
1051-GEJLJ,Female,2,No,Month-to-month,Mailed check,19.5,27.55,False,False,False,True,False,False,False,False,False,False,False,False,False
9734-YWGEX,Female,9,Fiber optic,Month-to-month,Credit card (automatic),98.3,923.5,False,False,False,True,True,False,False,True,False,True,True,False,True
2719-BDAQO,Male,17,Fiber optic,Month-to-month,Electronic check,93.85,1625.65,False,False,False,True,False,True,False,False,False,True,True,False,True
5285-MVEHD,Female,56,Fiber optic,One year,Credit card (automatic),105.6,6068.65,False,True,False,True,False,True,True,True,False,True,True,True,False
0379-DJQHR,Male,67,DSL,Two year,Credit card (automatic),81.35,5398.6,False,True,True,True,False,True,True,True,False,True,True,False,False
0781-LKXBR,Male,9,Fiber optic,Month-to-month,Electronic check,100.5,918.6,True,False,False,True,True,False,False,True,False,True,True,True,True
5543-QDCRY,Male,4,DSL,Month-to-month,Electronic check,56.4,234.85,False,False,False,True,False,False,False,False,False,True,False,True,False
0297-RBCSG,Male,19,DSL,One year,Bank transfer (automatic),65.35,1231.85,False,False,False,True,False,False,True,False,True,False,True,True,False
4694-PHWFW,Female,8,No,Month-to-month,Mailed check,19.95,170.9,False,False,True,True,False,False,False,False,False,False,False,False,False
0835-JKADZ,Female,71,Fiber optic,Two year,Electronic check,111.25,7984.15,False,False,False,True,True,False,True,True,True,True,True,True,False
1907-UBQFC,Male,10,Fiber optic,Month-to-month,Electronic check,72.85,688.65,True,False,False,True,False,False,True,False,False,False,False,True,True
7508-SMHXL,Female,15,Fiber optic,Month-to-month,Credit card (automatic),89.0,1288.3,True,False,False,True,True,False,True,False,False,True,False,False,False
3865-YIOTT,Male,72,Fiber optic,One year,Bank transfer (automatic),106.1,7848.5,False,True,True,True,True,True,False,True,False,True,True,True,False
5993-BQHEA,Male,12,No,One year,Credit card (automatic),20.05,267.0,False,False,False,True,False,False,False,False,False,False,False,False,False
6024-RUGGH,Male,72,No,Two year,Bank transfer (automatic),25.2,1798.9,False,True,True,True,True,False,False,False,False,False,False,True,False
6513-EECDB,Male,1,Fiber optic,Month-to-month,Electronic check,73.55,73.55,True,True,False,True,True,False,False,False,False,False,False,True,True
3956-CJUST,Female,23,Fiber optic,Month-to-month,Bank transfer (automatic),75.4,1643.55,True,False,False,True,False,True,False,False,False,False,False,True,False
4079-WWQQQ,Male,72,DSL,Two year,Bank transfer (automatic),65.55,4807.45,False,False,False,False,False,True,True,True,True,True,True,True,False
6103-BOCOU,Female,26,Fiber optic,Month-to-month,Electronic check,80.7,2193.0,False,False,False,True,True,False,False,True,False,False,False,True,False
5149-TGWDZ,Female,21,Fiber optic,One year,Mailed check,104.55,2239.4,False,False,False,True,False,False,True,True,True,True,True,True,False
7471-WNSUF,Male,60,No,One year,Bank transfer (automatic),24.15,1505.9,False,True,False,True,True,False,False,False,False,False,False,False,False
8942-DBMHZ,Male,12,No,Month-to-month,Mailed check,20.45,255.35,False,False,False,True,False,False,False,False,False,False,False,False,False
4301-VVZKA,Male,16,Fiber optic,Month-to-month,Electronic check,75.4,1189.4,False,True,False,True,True,False,False,False,False,False,False,True,False
9199-PWQVC,Female,63,DSL,One year,Credit card (automatic),79.7,4786.15,False,True,False,True,True,True,True,False,False,True,True,True,False
4824-GUCBY,Female,22,Fiber optic,Month-to-month,Electronic check,81.7,1820.9,True,False,False,True,False,True,True,False,False,False,False,False,False
5393-HJZSM,Female,32,DSL,Month-to-month,Bank transfer (automatic),76.3,2404.15,False,True,True,True,False,True,True,True,True,False,True,False,False
7074-IEVOJ,Female,3,Fiber optic,Month-to-month,Electronic check,79.4,205.05,True,False,False,True,True,False,True,False,False,False,False,True,True
9625-QSTYE,Female,13,Fiber optic,Month-to-month,Electronic check,81.15,952.3,False,False,False,True,False,False,True,True,False,False,False,True,True
0862-PRCBS,Female,68,Fiber optic,Two year,Credit card (automatic),103.75,7039.45,False,True,True,True,True,False,True,False,True,True,True,True,False
8812-ZRHFP,Female,30,Fiber optic,One year,Electronic check,86.45,2538.05,False,True,True,True,False,False,False,True,False,False,True,False,False
5146-CBVOE,Female,16,Fiber optic,Month-to-month,Bank transfer (automatic),75.1,1212.85,False,False,False,True,False,False,True,False,False,False,False,False,False
0454-OKRCT,Male,33,Fiber optic,Two year,Bank transfer (automatic),80.6,2651.1,False,False,False,True,False,False,True,False,True,False,False,False,False
5787-KXGIY,Male,72,No,Two year,Credit card (automatic),19.3,1304.8,False,True,False,True,False,False,False,False,False,False,False,False,False
4750-ZRXIU,Female,4,Fiber optic,Month-to-month,Electronic check,84.6,360.1,True,False,False,True,True,False,False,False,False,False,True,True,True
4198-VFOEA,Female,12,DSL,One year,Mailed check,33.6,435.45,False,False,False,False,False,True,False,False,True,False,False,True,False
6630-UJZMY,Female,4,Fiber optic,Month-to-month,Electronic check,83.25,308.05,True,True,False,True,True,False,False,False,False,True,False,True,False
5709-LVOEQ,Female,0,DSL,Two year,Mailed check,80.85,,False,True,True,True,False,True,True,True,False,True,True,False,False
6400-BWQKW,Female,6,Fiber optic,Month-to-month,Electronic check,79.05,434.5,False,False,False,True,True,True,False,False,False,False,False,True,True
2692-AQCPF,Female,65,Fiber optic,One year,Credit card (automatic),108.05,7118.9,False,True,False,True,True,False,True,True,True,True,True,True,False
0347-UBKUZ,Female,15,No,Month-to-month,Mailed check,19.9,320.45,False,False,False,True,False,False,False,False,False,False,False,False,False
0835-DUUIQ,Female,24,No,One year,Bank transfer (automatic),21.05,531.55,False,False,True,True,False,False,False,False,False,False,False,False,False
0811-GSDTP,Female,13,DSL,Month-to-month,Electronic check,30.15,382.2,False,False,True,False,False,False,True,False,False,False,False,False,False
7567-ECMCM,Male,24,Fiber optic,Month-to-month,Credit card (automatic),79.85,2001.0,False,False,False,True,False,False,False,False,False,False,True,True,False
6115-ZTBFQ,Female,72,DSL,Two year,Bank transfer (automatic),65.5,4919.7,False,True,False,False,False,True,True,True,True,True,True,False,False
6353-BRMMA,Female,54,Fiber optic,Month-to-month,Bank transfer (automatic),104.1,5645.8,False,True,True,True,True,True,True,False,False,True,True,True,False
6680-WKXRZ,Female,3,Fiber optic,Month-to-month,Bank transfer (automatic),74.4,215.8,False,False,False,True,True,False,False,False,False,False,False,False,True
6231-WFGFH,Male,4,No,Month-to-month,Mailed check,20.5,77.6,False,True,True,True,False,False,False,False,False,False,False,True,False
9904-EHEVJ,Female,32,Fiber optic,Month-to-month,Mailed check,91.35,2896.55,True,True,True,True,True,False,False,True,False,True,False,True,False
7028-DVOIQ,Male,35,Fiber optic,Month-to-month,Electronic check,99.05,3395.8,True,False,False,True,True,False,False,True,False,True,True,True,True
6169-PPETC,Male,35,No,Two year,Bank transfer (automatic),20.5,759.35,False,True,True,True,False,False,False,False,False,False,False,False,False
4208-UFFGW,Male,2,DSL,Month-to-month,Mailed check,44.95,85.15,True,False,False,True,False,False,False,False,False,False,False,False,True
8584-KMVXD,Female,8,Fiber optic,Month-to-month,Electronic check,75.6,535.55,False,False,False,True,False,False,True,False,False,False,False,False,False
8467-WYNSR,Male,22,DSL,Month-to-month,Mailed check,55.1,1253.15,False,False,False,True,False,True,False,False,True,False,False,False,False
0851-DFJKB,Female,15,DSL,Month-to-month,Electronic check,58.95,955.15,False,False,False,True,False,True,False,True,True,False,False,False,False
5382-SOYZL,Male,22,Fiber optic,Month-to-month,Electronic check,95.1,2162.6,False,False,False,True,True,False,False,False,False,True,True,True,False
9448-REEVD,Male,1,DSL,Month-to-month,Credit card (automatic),44.7,44.7,False,True,False,True,False,False,False,False,False,False,False,False,True
3261-CQXOL,Female,71,No,Two year,Bank transfer (automatic),25.45,1813.35,False,True,True,True,True,False,False,False,False,False,False,False,False
8388-FYNPZ,Male,4,DSL,Month-to-month,Electronic check,56.75,245.15,False,False,False,True,False,True,False,True,False,False,False,False,False
4002-BQWPQ,Male,25,DSL,Month-to-month,Bank transfer (automatic),81.75,2028.8,False,False,False,True,True,True,True,True,True,False,True,False,False
5651-YLPRD,Female,32,Fiber optic,Month-to-month,Electronic check,86.1,2723.75,False,True,True,True,False,False,True,False,False,True,False,True,False
2826-DXLQO,Male,7,DSL,Month-to-month,Bank transfer (automatic),29.8,220.45,True,True,False,False,False,True,False,False,False,False,False,False,False
4378-BZYFP,Male,17,No,One year,Mailed check,20.5,365.8,False,False,False,True,False,False,False,False,False,False,False,True,False
9489-UTFKA,Male,8,DSL,Month-to-month,Bank transfer (automatic),60.9,551.95,True,True,False,True,False,True,False,False,False,True,False,False,False
4849-PYRLQ,Female,56,DSL,Two year,Bank transfer (automatic),73.25,4054.2,True,False,False,True,True,True,False,True,True,False,True,False,False
9117-SHLZX,Male,1,DSL,Month-to-month,Mailed check,45.7,45.7,False,False,False,True,False,False,False,False,False,False,False,True,True
9889-TMAHG,Male,8,Fiber optic,Month-to-month,Credit card (automatic),100.3,832.35,True,False,False,True,False,True,False,False,True,True,True,False,True
4541-RMRLG,Male,7,No,Month-to-month,Electronic check,19.25,112.3,False,False,False,True,False,False,False,False,False,False,False,False,True
7764-BDPEE,Male,3,No,Month-to-month,Mailed check,20.85,60.65,False,False,True,True,False,False,False,False,False,False,False,False,False
3429-IFLEM,Female,71,DSL,Two year,Credit card (automatic),77.35,5550.1,False,False,False,True,False,True,True,True,True,True,False,False,False
3158-MOERK,Female,2,Fiber optic,Month-to-month,Electronic check,96.0,174.8,False,False,False,True,True,False,False,False,False,True,True,True,True
7294-TMAOP,Female,1,Fiber optic,Month-to-month,Electronic check,90.55,90.55,False,False,False,True,False,False,False,False,False,True,True,False,True
5002-GCQFH,Male,49,Fiber optic,Month-to-month,Bank transfer (automatic),93.85,4733.1,False,True,False,True,True,True,True,False,False,True,False,True,False
0556-FJEGU,Male,58,DSL,Two year,Bank transfer (automatic),70.1,4048.95,False,False,False,True,False,False,True,True,True,True,False,False,False
8919-FYFQZ,Male,44,DSL,Month-to-month,Electronic check,30.35,1359.7,True,True,False,False,False,False,True,False,False,False,False,True,True
0604-THJFP,Female,59,DSL,Two year,Credit card (automatic),75.95,4542.35,False,True,True,True,False,False,True,False,True,True,True,True,False
2834-JRTUA,Male,71,Fiber optic,Two year,Electronic check,108.05,7532.15,False,False,False,True,True,True,False,True,True,True,True,True,True
5875-YPQFJ,Male,1,Fiber optic,Month-to-month,Electronic check,69.9,69.9,False,False,False,True,False,False,False,False,False,False,False,True,True
5879-SESNB,Female,11,Fiber optic,Month-to-month,Electronic check,75.25,888.65,False,False,False,True,True,False,False,False,False,False,False,False,False
6646-QVXLR,Male,62,Fiber optic,One year,Electronic check,103.75,6383.35,True,True,False,True,True,False,True,True,False,True,True,True,True
6461-PPAXN,Female,35,DSL,One year,Bank transfer (automatic),54.95,1916.0,False,True,True,True,False,True,False,False,True,False,False,True,False
3318-ISQFQ,Female,20,No,Month-to-month,Bank transfer (automatic),19.5,413.0,False,False,False,True,False,False,False,False,False,False,False,True,False
1106-HRLKZ,Male,40,No,Two year,Mailed check,19.6,808.95,False,True,True,True,False,False,False,False,False,False,False,False,False
2483-XSSMZ,Female,39,DSL,One year,Electronic check,47.85,1886.4,False,False,False,True,False,True,False,False,False,False,False,True,False
8603-IJWDN,Male,1,Fiber optic,Month-to-month,Electronic check,86.6,86.6,False,False,False,True,True,False,False,False,False,False,True,True,True
8165-ZJRNM,Female,72,No,Two year,Bank transfer (automatic),23.75,1679.25,False,True,True,True,True,False,False,False,False,False,False,False,False
9369-XFEHK,Female,33,Fiber optic,Month-to-month,Bank transfer (automatic),80.6,2656.5,True,True,False,True,True,False,True,False,False,False,False,True,True
2604-XVDAM,Female,12,DSL,Month-to-month,Bank transfer (automatic),43.8,540.95,False,False,False,True,False,False,False,False,False,False,False,False,False
3717-OFRTN,Male,1,No,Month-to-month,Bank transfer (automatic),19.75,19.75,False,False,False,True,False,False,False,False,False,False,False,False,False
9046-JBFWA,Male,27,No,Month-to-month,Mailed check,19.15,537.35,False,False,True,True,False,False,False,False,False,False,False,False,False
3280-NMUVX,Male,34,No,One year,Credit card (automatic),19.6,678.8,False,True,True,True,False,False,False,False,False,False,False,False,False
1206-EHBDD,Female,56,Fiber optic,Two year,Bank transfer (automatic),80.3,4513.65,False,True,False,True,False,True,False,True,False,False,False,False,False
8361-LBRDI,Female,58,No,Two year,Credit card (automatic),24.35,1423.85,False,False,False,True,True,False,False,False,False,False,False,False,False
4883-KCPZJ,Female,22,No,Two year,Credit card (automatic),25.25,555.4,False,True,True,True,True,False,False,False,False,False,False,False,False
9108-EQPNQ,Female,10,No,Two year,Credit card (automatic),26.1,225.55,False,True,True,True,True,False,False,False,False,False,False,False,False
7277-KAMWT,Male,13,No,Two year,Credit card (automatic),20.0,268.45,False,False,False,True,False,False,False,False,False,False,False,False,False
3842-IYKUE,Female,35,Fiber optic,Month-to-month,Credit card (automatic),85.3,2917.5,False,False,False,True,True,False,True,False,True,False,False,False,True
6641-XRPSU,Female,34,Fiber optic,Month-to-month,Credit card (automatic),70.0,2416.1,False,False,False,True,False,False,False,False,False,False,False,True,True
1374-DMZUI,Female,4,Fiber optic,Month-to-month,Electronic check,94.3,424.45,True,False,False,True,True,False,False,False,False,True,True,True,True
2545-LXYVJ,Male,72,No,Two year,Bank transfer (automatic),20.7,1492.1,False,True,False,True,False,False,False,False,False,False,False,False,False
3234-VKACU,Male,2,DSL,Month-to-month,Electronic check,70.3,132.4,False,False,False,True,False,False,False,False,True,True,True,False,False
8357-EQXFO,Female,7,Fiber optic,Month-to-month,Electronic check,95.35,660.9,False,False,False,True,False,False,False,True,False,True,True,True,True
1989-PRJHP,Male,27,Fiber optic,Month-to-month,Electronic check,75.5,1893.95,True,True,False,True,True,False,False,False,False,False,False,True,True
8120-JDCAM,Male,4,Fiber optic,Month-to-month,Mailed check,69.55,284.9,False,True,True,True,False,False,False,False,False,False,False,True,False
8917-FAEMR,Female,37,No,Two year,Mailed check,19.85,784.25,False,False,False,True,False,False,False,False,False,False,False,False,False
7047-YXDMZ,Male,21,No,Month-to-month,Mailed check,20.0,417.7,False,False,False,True,False,False,False,False,False,False,False,False,False
2858-EIMXH,Female,53,Fiber optic,One year,Credit card (automatic),95.85,5016.25,True,True,False,True,True,False,False,False,False,True,True,True,False
9524-EGPJC,Female,18,Fiber optic,Month-to-month,Electronic check,90.1,1612.75,False,False,False,True,True,False,False,False,True,False,True,True,True
6993-OHLXR,Female,2,Fiber optic,Month-to-month,Electronic check,68.95,119.75,False,False,False,True,False,False,False,False,False,False,False,False,True
8818-XYFCQ,Male,32,Fiber optic,Month-to-month,Credit card (automatic),99.55,3204.65,False,True,True,True,True,True,False,False,False,True,True,True,True
6419-ZTTLE,Male,23,No,One year,Electronic check,20.75,485.2,True,True,False,True,False,False,False,False,False,False,False,True,False
0929-HYQEW,Male,3,DSL,Month-to-month,Mailed check,50.15,160.85,False,False,False,True,False,True,False,False,False,False,False,True,False
6614-YOLAC,Female,71,DSL,Two year,Mailed check,58.65,4145.25,False,True,True,False,False,True,True,False,True,True,True,False,False
7426-RHZGU,Male,9,Fiber optic,Month-to-month,Bank transfer (automatic),95.9,827.45,False,False,False,True,False,False,False,False,True,True,True,True,False
4065-JJAVA,Female,1,DSL,Month-to-month,Electronic check,49.5,49.5,False,False,False,True,False,False,True,False,False,False,False,False,False
4695-VADHF,Male,18,DSL,Month-to-month,Electronic check,57.45,990.85,False,True,True,True,False,False,False,True,False,False,True,False,True
3863-IUBJR,Male,12,DSL,One year,Credit card (automatic),53.65,696.35,False,True,True,True,False,False,False,False,False,False,True,False,True
7649-SIJJF,Male,71,DSL,Two year,Mailed check,80.1,5585.4,False,True,False,True,True,True,True,True,True,False,True,True,False
9361-YNQWJ,Female,64,No,One year,Bank transfer (automatic),24.4,1601.2,False,False,False,True,True,False,False,False,False,False,False,True,False
